,year,month,intent,police,sex,age,race,hispanic,place,education,0
77448,2014,4,Suicide,0,M,69,White,100,Other unspecified,Less than HS,
77449,2014,3,Suicide,0,M,44,White,100,Other unspecified,Some college,
77450,2014,5,Suicide,0,M,46,White,100,Other unspecified,BA+,
77451,2014,5,Suicide,0,M,72,White,100,Other unspecified,Some college,
77452,2014,5,Suicide,0,M,42,White,100,Other unspecified,HS/GED,
77453,2014,4,Suicide,0,F,55,White,100,Other unspecified,HS/GED,
77454,2014,5,Suicide,0,M,23,White,100,Other unspecified,HS/GED,
77455,2014,5,Suicide,0,M,53,White,100,Other unspecified,HS/GED,
77456,2014,5,Suicide,0,M,83,White,100,Other unspecified,HS/GED,
77457,2014,5,Suicide,0,M,82,White,100,Other unspecified,Less than HS,
77458,2014,5,Homicide,0,M,30,White,100,Other unspecified,BA+,
77459,2014,5,Homicide,0,F,19,Black,100,Other unspecified,Less than HS,
77460,2014,5,Suicide,0,M,64,White,100,Other unspecified,HS/GED,
77461,2014,5,Suicide,0,M,45,White,100,Other unspecified,Some college,
77462,2014,2,Homicide,0,F,30,White,100,Other unspecified,Less than HS,
77463,2014,5,Suicide,0,M,47,White,100,Other unspecified,HS/GED,
77464,2014,5,Suicide,0,F,46,White,100,Other unspecified,HS/GED,
77465,2014,5,Suicide,0,M,53,White,100,Other unspecified,HS/GED,
77466,2014,3,Suicide,0,M,70,White,100,Other unspecified,HS/GED,
77467,2014,3,Suicide,0,M,71,White,100,Other unspecified,HS/GED,
77468,2014,3,Suicide,0,M,54,White,100,Other unspecified,HS/GED,
77469,2014,6,Suicide,0,M,38,White,100,Other unspecified,HS/GED,
77470,2014,3,Suicide,0,M,58,White,100,Other unspecified,Some college,
77471,2014,6,Suicide,0,F,53,White,100,Other unspecified,HS/GED,
77472,2014,6,Homicide,1,M,63,White,100,NA,HS/GED,
77473,2014,5,Suicide,0,M,53,White,100,Other unspecified,BA+,
77474,2014,3,Suicide,0,M,44,White,100,Other unspecified,HS/GED,
77475,2014,6,Suicide,0,F,13,White,100,Other unspecified,Less than HS,
77476,2014,6,Suicide,0,M,45,White,100,Other unspecified,Some college,
77477,2014,5,Suicide,0,M,58,White,100,Other unspecified,Less than HS,
77478,2014,3,Suicide,0,M,33,White,100,Other unspecified,Some college,
77479,2014,3,Suicide,0,M,57,White,100,Other unspecified,Some college,
77480,2014,6,Suicide,0,M,69,White,100,Other unspecified,HS/GED,
77481,2014,6,Homicide,0,M,21,Black,100,Other unspecified,HS/GED,
77482,2014,6,Suicide,0,M,23,White,100,Other unspecified,HS/GED,
77483,2014,3,Suicide,0,M,22,White,100,Other unspecified,HS/GED,
77484,2014,3,Suicide,0,M,66,White,100,Other unspecified,BA+,
77485,2014,6,Suicide,0,M,53,White,100,Other unspecified,HS/GED,
77486,2014,3,Suicide,0,M,68,White,100,Other unspecified,Some college,
77487,2014,6,Homicide,0,M,23,White,100,Other unspecified,HS/GED,
77488,2014,3,Suicide,0,M,32,White,100,Other unspecified,HS/GED,
77489,2014,3,Suicide,0,M,46,White,100,Other unspecified,Some college,
77490,2014,6,Suicide,0,M,89,White,100,Other unspecified,HS/GED,
77491,2014,7,Suicide,0,F,61,White,100,Other unspecified,HS/GED,
77492,2014,4,Suicide,0,M,40,White,100,Other unspecified,Some college,
77493,2014,6,Suicide,0,M,62,White,100,Other unspecified,HS/GED,
77494,2014,3,Suicide,0,M,50,White,100,Other unspecified,Some college,
77495,2014,4,Suicide,0,M,30,White,100,Other unspecified,Some college,
77496,2014,4,Suicide,0,M,79,White,100,Other unspecified,BA+,
77497,2014,6,Homicide,0,M,35,White,100,Other unspecified,HS/GED,
77498,2014,4,Undetermined,0,F,4,White,100,Other unspecified,Less than HS,
77499,2014,6,Suicide,0,M,88,White,100,Other unspecified,BA+,
77500,2014,7,Suicide,0,M,82,White,100,Other unspecified,HS/GED,
77501,2014,7,Suicide,0,M,65,White,100,Other unspecified,Some college,
77502,2014,6,Suicide,0,M,52,White,100,Other unspecified,BA+,
77503,2014,6,Suicide,0,F,39,White,100,Other unspecified,BA+,
77504,2014,7,Suicide,0,M,91,White,100,Other unspecified,HS/GED,
77505,2014,7,Suicide,0,M,51,White,100,Other unspecified,HS/GED,
77506,2014,7,Suicide,0,M,64,White,100,Other unspecified,HS/GED,
77507,2014,6,Suicide,0,M,56,White,100,Other unspecified,HS/GED,
77508,2014,7,Suicide,0,M,58,White,100,Other unspecified,HS/GED,
77509,2014,7,Suicide,0,M,65,White,100,Other unspecified,HS/GED,
77510,2014,7,Suicide,0,M,50,White,100,Home,HS/GED,
77511,2014,7,Homicide,1,F,59,White,100,NA,HS/GED,
77512,2014,7,Suicide,0,M,85,White,100,Other unspecified,HS/GED,
77513,2014,7,Suicide,0,M,52,White,100,Other unspecified,HS/GED,
77514,2014,4,Homicide,0,M,22,Black,100,Other unspecified,Less than HS,
77515,2014,7,Homicide,0,M,49,White,100,Other unspecified,HS/GED,
77516,2014,7,Suicide,0,M,27,White,100,Other unspecified,Some college,
77517,2014,3,Suicide,0,F,20,White,100,Other unspecified,Some college,
77518,2014,7,Suicide,0,M,88,White,100,Other unspecified,Less than HS,
77519,2014,4,Homicide,0,F,49,White,100,Other unspecified,HS/GED,
77520,2014,8,Suicide,0,M,84,White,100,Other unspecified,Less than HS,
77521,2014,3,Homicide,0,F,81,White,100,Other unspecified,HS/GED,
77522,2014,7,Suicide,0,M,24,White,100,Other unspecified,HS/GED,
77523,2014,8,Homicide,0,M,50,Black,100,Other unspecified,HS/GED,
77524,2014,8,Suicide,0,M,61,White,100,Other unspecified,Some college,
77525,2014,8,Suicide,0,M,83,White,100,Other unspecified,HS/GED,
77526,2014,4,Homicide,0,F,20,White,100,Other unspecified,HS/GED,
77527,2014,8,Suicide,0,M,46,White,100,Other unspecified,HS/GED,
77528,2014,4,Suicide,0,M,14,White,100,Other unspecified,Less than HS,
77529,2014,4,Homicide,0,F,64,White,100,Other unspecified,Some college,
77530,2014,4,Suicide,0,M,52,White,100,Other unspecified,Less than HS,
77531,2014,8,Suicide,0,M,46,White,100,Other unspecified,Some college,
77532,2014,8,Suicide,0,M,31,White,100,Other unspecified,HS/GED,
77533,2014,3,Homicide,0,M,80,White,100,Other unspecified,HS/GED,
77534,2014,8,Suicide,0,M,31,White,100,Other unspecified,HS/GED,
77535,2014,8,Suicide,0,M,63,White,100,Other unspecified,BA+,
77536,2014,8,Suicide,0,M,31,White,100,Other unspecified,Some college,
77537,2014,8,Homicide,0,M,27,White,100,Other unspecified,HS/GED,
77538,2014,4,Suicide,0,M,48,White,100,Other unspecified,HS/GED,
77539,2014,8,Suicide,0,M,51,White,100,Other unspecified,HS/GED,
77540,2014,1,Homicide,0,M,32,Native American/Native Alaskan,100,Other unspecified,HS/GED,
77541,2014,4,Suicide,0,M,22,White,100,Other unspecified,BA+,
77542,2014,4,Suicide,0,M,23,White,100,Other unspecified,HS/GED,
77543,2014,8,Suicide,0,M,15,White,100,Other unspecified,Less than HS,
77544,2014,8,Suicide,0,M,54,White,100,Other unspecified,HS/GED,
77545,2014,8,Suicide,0,M,65,White,100,Other unspecified,HS/GED,
77546,2014,8,Suicide,0,M,37,White,100,Other unspecified,HS/GED,
77547,2014,8,Suicide,0,M,32,White,100,Other unspecified,Some college,
77548,2014,9,Suicide,0,M,82,White,100,Home,HS/GED,
77549,2014,9,Suicide,0,M,69,White,100,Other unspecified,HS/GED,
77550,2014,9,Suicide,0,M,70,White,100,Other unspecified,HS/GED,
77551,2014,8,Homicide,0,M,27,Black,100,Other unspecified,HS/GED,
77552,2014,8,Homicide,0,M,35,Hispanic,226,Other unspecified,HS/GED,
77553,2014,5,Homicide,0,M,26,White,100,Other unspecified,HS/GED,
77554,2014,9,Suicide,0,M,50,White,100,Other unspecified,HS/GED,
77555,2014,8,Suicide,0,M,54,White,100,Other unspecified,HS/GED,
77556,2014,8,Suicide,0,M,36,White,100,Other unspecified,HS/GED,
77557,2014,9,Suicide,0,M,60,White,100,Other unspecified,HS/GED,
77558,2014,9,Suicide,0,M,16,White,100,Other unspecified,Less than HS,
77559,2014,8,Suicide,0,M,48,White,100,Other unspecified,Some college,
77560,2014,8,Suicide,0,M,59,White,100,Other unspecified,HS/GED,
77561,2014,9,Suicide,0,M,22,White,100,Other unspecified,HS/GED,
77562,2014,9,Suicide,0,M,27,White,100,Other unspecified,Some college,
77563,2014,9,Suicide,0,M,71,White,100,Other unspecified,BA+,
77564,2014,9,Suicide,0,M,95,White,100,Other unspecified,BA+,
77565,2014,9,Suicide,0,M,81,White,100,Other unspecified,HS/GED,
77566,2014,9,Suicide,0,M,60,White,100,Other unspecified,Some college,
77567,2014,9,Suicide,0,M,43,White,100,Other unspecified,Some college,
77568,2014,9,Suicide,0,M,64,White,100,Other unspecified,Some college,
77569,2014,9,Homicide,0,M,44,White,100,Other unspecified,HS/GED,
77570,2014,9,Suicide,0,M,15,White,100,Other unspecified,Less than HS,
77571,2014,9,Suicide,0,M,45,White,100,Other unspecified,Some college,
77572,2014,9,Homicide,0,M,66,White,100,Other unspecified,Some college,
77573,2014,10,Suicide,0,M,76,White,100,Other unspecified,HS/GED,
77574,2014,10,Suicide,0,M,17,White,100,Other unspecified,Less than HS,
77575,2014,10,Suicide,0,M,90,White,100,Other unspecified,BA+,
77576,2014,9,Suicide,0,M,27,White,100,Other unspecified,BA+,
77577,2014,8,Homicide,0,M,17,Black,100,Other unspecified,HS/GED,
77578,2014,10,Suicide,0,M,44,White,100,Other unspecified,Some college,
77579,2014,10,Suicide,0,F,25,White,100,Other unspecified,Some college,
77580,2014,10,Suicide,0,M,54,White,100,Other unspecified,Some college,
77581,2014,8,Homicide,1,M,61,White,100,NA,Some college,
77582,2014,10,Suicide,0,M,26,White,100,Other unspecified,HS/GED,
77583,2014,10,Suicide,0,M,19,White,100,Other unspecified,HS/GED,
77584,2014,10,Suicide,0,M,74,White,100,Other unspecified,HS/GED,
77585,2014,9,Suicide,0,F,19,White,100,Other unspecified,HS/GED,
77586,2014,9,Homicide,0,M,18,White,100,Other unspecified,Less than HS,
77587,2014,9,Suicide,0,M,45,White,100,Other unspecified,Some college,
77588,2014,10,Suicide,0,F,41,White,100,Other unspecified,HS/GED,
77589,2014,4,Homicide,0,M,25,Native American/Native Alaskan,100,Other unspecified,HS/GED,
77590,2014,10,Suicide,0,M,35,White,100,Home,BA+,
77591,2014,10,Suicide,0,M,31,White,100,Other unspecified,BA+,
77592,2014,11,Suicide,0,M,16,White,100,Other unspecified,Less than HS,
77593,2014,10,Suicide,0,M,26,White,100,Other unspecified,HS/GED,
77594,2014,8,Homicide,0,M,64,White,100,Other unspecified,HS/GED,
77595,2014,10,Suicide,0,F,50,White,100,Other unspecified,BA+,
77596,2014,11,Suicide,0,M,85,White,100,Other unspecified,Less than HS,
77597,2014,11,Suicide,0,M,23,White,100,Other unspecified,HS/GED,
77598,2014,10,Suicide,0,M,46,White,100,Other unspecified,BA+,
77599,2014,9,Suicide,0,M,56,White,100,Other unspecified,Some college,
77600,2014,11,Suicide,0,F,77,White,100,Other unspecified,HS/GED,
77601,2014,11,Suicide,0,M,23,White,100,Other unspecified,HS/GED,
77602,2014,9,Homicide,1,M,41,White,100,NA,Less than HS,
77603,2014,11,Suicide,0,M,26,White,100,Other unspecified,HS/GED,
77604,2014,11,Suicide,0,M,52,White,100,Other unspecified,HS/GED,
77605,2014,11,Suicide,0,F,43,White,100,Other unspecified,Some college,
77606,2014,11,Suicide,0,M,76,White,100,Home,Some college,
77607,2014,11,Suicide,0,M,85,White,100,Trade/service area,HS/GED,
77608,2014,11,Suicide,0,M,27,White,100,Home,HS/GED,
77609,2014,11,Undetermined,0,M,62,White,100,Other unspecified,Some college,
77610,2014,6,Suicide,0,M,52,White,100,Street,HS/GED,
77611,2014,11,Suicide,0,M,87,White,100,Trade/service area,HS/GED,
77612,2014,12,Suicide,0,M,22,White,100,Home,Some college,
77613,2014,12,Homicide,0,M,23,Black,100,Trade/service area,HS/GED,
77614,2014,11,Suicide,0,M,51,White,100,Home,HS/GED,
77615,2014,12,Suicide,0,M,73,White,100,Home,HS/GED,
77616,2014,12,Suicide,0,M,54,White,100,Home,Less than HS,
77617,2014,12,Suicide,0,F,28,White,100,Other specified,Some college,
77618,2014,12,Suicide,0,M,20,Hispanic,210,Other unspecified,Some college,
77619,2014,12,Homicide,0,M,25,White,100,Other specified,Some college,
77620,2014,12,Homicide,0,M,52,White,100,Home,HS/GED,
77621,2014,12,Suicide,0,M,26,White,100,Street,Some college,
77622,2014,12,Homicide,0,F,48,White,100,Home,HS/GED,
77623,2014,12,Homicide,0,M,68,White,100,Home,Less than HS,
77624,2014,11,Homicide,0,M,28,White,100,Home,HS/GED,
77625,2014,11,Suicide,0,F,21,White,100,Home,Some college,
77626,2014,10,Suicide,0,M,54,White,100,Home,Less than HS,
77627,2014,12,Suicide,0,M,22,Hispanic,210,Home,Less than HS,
77628,2014,11,Suicide,0,M,23,White,100,Home,HS/GED,
77629,2014,12,Suicide,0,M,64,White,100,Home,HS/GED,
77630,2014,12,Suicide,0,M,49,White,100,Home,Some college,
77631,2014,12,Suicide,0,M,40,White,100,Other specified,Some college,
77632,2014,12,Suicide,0,M,58,White,100,Home,Less than HS,
77633,2014,9,Homicide,1,M,54,White,100,NA,Less than HS,
77634,2014,12,Suicide,0,M,28,White,100,Home,Some college,
77635,2014,12,Accidental,0,F,12,White,100,Other specified,Less than HS,
77636,2014,10,Undetermined,0,F,17,Black,100,Other unspecified,Less than HS,
77637,2014,12,Suicide,0,F,50,White,100,Home,Some college,
77638,2014,11,Homicide,0,M,24,White,100,Home,HS/GED,
77639,2014,12,Accidental,0,M,35,White,100,Home,Some college,
77640,2014,1,Suicide,0,M,78,White,100,Industrial/construction,HS/GED,
77641,2014,1,Suicide,0,F,58,White,100,Home,BA+,
77642,2014,1,Suicide,0,M,41,White,100,Home,Less than HS,
77643,2014,1,Suicide,0,M,60,White,100,Home,HS/GED,
77644,2014,1,Suicide,0,M,18,White,100,Home,Less than HS,
77645,2014,1,Suicide,0,M,43,White,100,Home,HS/GED,
77646,2014,1,Suicide,0,M,36,White,100,Home,Some college,
77647,2014,1,Suicide,0,M,41,White,100,Home,HS/GED,
77648,2014,1,Suicide,0,M,87,White,100,Home,HS/GED,
77649,2014,1,Suicide,0,M,90,White,100,Home,Less than HS,
77650,2014,1,Suicide,0,M,13,White,100,Home,Less than HS,
77651,2014,1,Suicide,0,M,22,White,100,Home,Some college,
77652,2014,1,Suicide,0,M,87,White,100,Home,HS/GED,
77653,2014,1,Accidental,0,M,47,White,100,Home,Less than HS,
77654,2014,1,Suicide,0,M,50,White,100,Other unspecified,BA+,
77655,2014,1,Suicide,0,M,23,White,100,Street,Some college,
77656,2014,2,Homicide,0,M,46,White,100,Home,Some college,
77657,2014,2,Suicide,0,M,31,White,100,Farm,HS/GED,
77658,2014,1,Suicide,0,M,68,White,100,Home,BA+,
77659,2014,2,Suicide,0,M,41,White,100,Home,Some college,
77660,2014,2,Suicide,0,F,15,White,100,Home,Less than HS,
77661,2014,2,Homicide,0,M,41,White,100,Home,HS/GED,
77662,2014,2,Suicide,0,M,72,White,100,Home,Less than HS,
77663,2014,2,Suicide,0,M,27,White,100,Other specified,HS/GED,
77664,2014,2,Suicide,0,F,75,White,100,Home,HS/GED,
77665,2014,2,Suicide,0,M,37,White,100,Other specified,BA+,
77666,2014,2,Suicide,0,F,59,White,100,Home,NA,
77667,2014,3,Suicide,0,M,18,White,100,Home,HS/GED,
77668,2014,3,Suicide,0,M,93,White,100,Other specified,HS/GED,
77669,2014,3,Suicide,0,M,32,White,100,Home,HS/GED,
77670,2014,3,Suicide,0,M,33,White,100,Street,NA,
77671,2014,3,Suicide,0,F,65,White,100,Home,Some college,
77672,2014,3,Suicide,0,M,52,White,100,Street,HS/GED,
77673,2014,3,Suicide,0,M,30,White,100,Other specified,HS/GED,
77674,2014,3,Suicide,0,M,53,White,100,Other specified,BA+,
77675,2014,3,Suicide,0,M,59,White,100,Home,HS/GED,
77676,2014,3,Suicide,0,F,34,White,100,Home,BA+,
77677,2014,3,Suicide,0,M,38,White,100,Home,HS/GED,
77678,2014,3,Suicide,0,M,29,White,100,Home,BA+,
77679,2014,3,Suicide,0,M,21,White,100,Home,HS/GED,
77680,2014,3,Suicide,0,M,86,White,100,Home,HS/GED,
77681,2014,3,Suicide,0,F,49,White,100,Other specified,HS/GED,
77682,2014,3,Suicide,0,M,45,White,100,Home,BA+,
77683,2014,3,Suicide,0,M,55,White,100,Other specified,Some college,
77684,2014,3,Suicide,0,M,13,White,100,Home,Less than HS,
77685,2014,4,Suicide,0,M,58,White,100,Home,HS/GED,
77686,2014,4,Suicide,0,M,49,White,100,Street,HS/GED,
77687,2014,4,Suicide,0,M,17,White,100,Home,Less than HS,
77688,2014,4,Suicide,0,F,48,White,100,Home,Some college,
77689,2014,4,Suicide,0,F,41,White,100,Home,Less than HS,
77690,2014,4,Suicide,0,M,84,White,100,Home,HS/GED,
77691,2014,4,Suicide,0,M,14,White,100,Home,Less than HS,
77692,2014,3,Homicide,0,M,46,White,100,Home,HS/GED,
77693,2014,3,Homicide,0,M,13,White,100,Home,Less than HS,
77694,2014,4,Homicide,0,M,44,White,100,Home,Less than HS,
77695,2014,4,Suicide,0,M,37,White,100,Other specified,Some college,
77696,2014,4,Suicide,0,M,61,White,100,Home,Some college,
77697,2014,4,Suicide,0,M,64,White,100,Home,Some college,
77698,2014,4,Suicide,0,F,60,White,100,Home,HS/GED,
77699,2014,5,Suicide,0,M,78,White,100,Home,BA+,
77700,2014,5,Suicide,0,M,71,White,100,Home,HS/GED,
77701,2014,4,Suicide,0,M,71,Hispanic,280,Street,NA,
77702,2014,5,Suicide,0,F,62,White,100,Other specified,Some college,
77703,2014,5,Homicide,0,M,24,Hispanic,210,Trade/service area,HS/GED,
77704,2014,5,Homicide,0,M,27,Black,100,Home,HS/GED,
77705,2014,4,Suicide,0,M,21,White,100,Home,HS/GED,
77706,2014,5,Suicide,0,M,77,White,100,Home,HS/GED,
77707,2014,5,Suicide,0,M,76,White,100,Other specified,Some college,
77708,2014,5,Suicide,0,M,59,White,100,Street,HS/GED,
77709,2014,5,Suicide,0,M,90,White,100,Home,HS/GED,
77710,2014,5,Suicide,0,M,68,White,100,Home,Some college,
77711,2014,5,Homicide,0,M,28,Black,100,Home,Some college,
77712,2014,1,Accidental,0,M,47,White,100,Home,HS/GED,
77713,2014,5,Suicide,0,M,33,White,100,Home,HS/GED,
77714,2014,5,Suicide,0,M,82,White,100,Home,HS/GED,
77715,2014,5,Suicide,0,M,50,White,100,Home,BA+,
77716,2014,5,Suicide,0,M,34,White,100,Home,HS/GED,
77717,2014,5,Suicide,0,M,20,White,100,Home,Less than HS,
77718,2014,5,Suicide,0,M,65,White,100,Home,Some college,
77719,2014,5,Suicide,0,F,41,White,100,Other specified,BA+,
77720,2014,6,Suicide,0,M,46,White,100,Home,Less than HS,
77721,2014,6,Accidental,0,M,66,White,100,Home,Some college,
77722,2014,6,Suicide,0,F,68,White,100,Home,HS/GED,
77723,2014,6,Suicide,0,F,31,White,100,Home,BA+,
77724,2014,6,Suicide,0,M,89,White,100,Home,BA+,
77725,2014,6,Homicide,1,M,27,White,100,Other unspecified,HS/GED,
77726,2014,6,Suicide,0,M,61,White,100,Home,Some college,
77727,2014,6,Suicide,0,M,24,White,100,Home,HS/GED,
77728,2014,6,Homicide,0,M,41,White,100,Street,Some college,
77729,2014,6,Suicide,0,M,73,White,100,Home,Less than HS,
77730,2014,6,Suicide,0,M,33,White,100,Other unspecified,HS/GED,
77731,2014,6,Suicide,0,M,65,White,100,Home,HS/GED,
77732,2014,6,Suicide,0,M,54,White,100,Home,Less than HS,
77733,2014,6,Suicide,0,F,21,White,100,Home,Some college,
77734,2014,6,Suicide,0,M,51,White,100,Home,Some college,
77735,2014,7,Suicide,0,M,45,White,100,Home,Some college,
77736,2014,7,Suicide,0,M,70,White,100,Other specified,HS/GED,
77737,2014,6,Suicide,0,M,36,White,100,Other specified,HS/GED,
77738,2014,7,Suicide,0,M,81,White,100,Home,BA+,
77739,2014,7,Suicide,0,M,24,White,100,Home,HS/GED,
77740,2014,7,Homicide,1,F,35,White,100,NA,Some college,
77741,2014,7,Suicide,0,M,55,White,100,Other unspecified,Some college,
77742,2014,7,Suicide,0,M,44,White,100,Home,Less than HS,
77743,2014,7,Homicide,0,M,25,Hispanic,210,Other specified,HS/GED,
77744,2014,7,Suicide,0,M,70,White,100,Home,BA+,
77745,2014,7,Suicide,0,F,53,White,100,Home,BA+,
77746,2014,7,Suicide,0,M,39,White,100,Other specified,Some college,
77747,2014,7,Suicide,0,F,51,White,100,Home,Some college,
77748,2014,7,Homicide,0,F,5,White,100,Home,Less than HS,
77749,2014,8,Suicide,0,M,58,White,100,Industrial/construction,Some college,
77750,2014,8,Suicide,0,M,28,White,100,Home,HS/GED,
77751,2014,8,Suicide,0,M,90,White,100,Home,Less than HS,
77752,2014,7,Suicide,0,M,61,White,100,Home,HS/GED,
77753,2014,8,Suicide,0,M,58,White,100,Other specified,Some college,
77754,2014,8,Suicide,0,M,57,White,100,Home,Less than HS,
77755,2014,8,Suicide,0,M,22,White,100,Home,HS/GED,
77756,2014,8,Suicide,0,M,54,White,100,Home,HS/GED,
77757,2014,8,Suicide,0,M,63,White,100,Home,Some college,
77758,2014,8,Suicide,0,M,76,White,100,Other specified,BA+,
77759,2014,8,Homicide,0,F,68,White,100,Other specified,HS/GED,
77760,2014,8,Suicide,0,M,64,White,100,Home,HS/GED,
77761,2014,8,Homicide,0,M,21,Hispanic,210,Home,NA,
77762,2014,8,Suicide,0,M,46,White,100,Home,HS/GED,
77763,2014,8,Suicide,0,M,70,White,100,Home,BA+,
77764,2014,8,Suicide,0,M,14,White,100,Home,Less than HS,
77765,2014,8,Suicide,0,M,60,White,100,Home,Some college,
77766,2014,8,Suicide,0,M,92,White,100,Home,Less than HS,
77767,2014,8,Suicide,0,M,55,White,100,Other specified,BA+,
77768,2014,8,Suicide,0,M,53,White,100,Home,Some college,
77769,2014,8,Suicide,0,M,64,White,100,Street,HS/GED,
77770,2014,9,Suicide,0,M,51,White,100,Home,HS/GED,
77771,2014,9,Suicide,0,M,51,White,100,Other specified,HS/GED,
77772,2014,8,Accidental,0,M,22,White,100,Home,Less than HS,
77773,2014,9,Suicide,0,M,13,Hispanic,210,Home,Less than HS,
77774,2014,9,Suicide,0,M,34,White,100,Home,Less than HS,
77775,2014,9,Suicide,0,M,34,White,100,Home,BA+,
77776,2014,8,Suicide,0,M,77,White,100,Home,Some college,
77777,2014,9,Suicide,0,M,99,White,100,Home,Some college,
